https://airsoftshop.cz/cm-cm-028c	"CM CM.028C"	4 086,00 Kč	111 – 120 m/s	Ver. 3	Plast	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/cm-cm-028b	"CM CM.028B"	4 190,00 Kč	101 – 110 m/s	Ver. 3	Plast	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/cm-cm-028a	"CM CM.028A"	3 495,00 Kč	111 – 120 m/s	Ver. 3	Plast	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/cm-cm-028	"CM CM.028"	3 817,00 Kč	111 – 120 m/s	Ver. 3	Plast	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/ca-ca18m	"CA CA18M"	9 020,00 Kč	111 – 120 m/s	Ver. 3	Kov	Černá-Šedá	201 – 300 mm	Plast
https://airsoftshop.cz/ca105a1-para-steel-version	"CA105A1 Para Steel version"	6 746,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/doprodej-ca105u-steel-version	"Doprodej - CA105U Steel version"	6 746,00 Kč	81 - 90 m/s	Ver. 3	Kov	Černá-Šedá	201 – 300 mm	Plast
https://airsoftshop.cz/ca105u-steel-version	"CA105U Steel version"	6 746,00 Kč	111 – 120 m/s	Ver. 3	Kov	Černá-Šedá	201 – 300 mm	Plast
https://airsoftshop.cz/ca105a1-compact-steel-drevo	"CA105A1 Compact Steel + dřevo"	6 500,00 Kč	91 - 100 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/ca105a1-steel-version	"CA105A1 Steel version"	6 746,00 Kč	111 – 120 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/bolt-aks74u	"BOLT AKS74U"	11 555,00 Kč	111 – 120 m/s	Ver. 3	Kov	Černá-Šedá	201 – 300 mm	Plast
https://airsoftshop.cz/asg-arsenal-sa-m7-slv	"ASG Arsenal SA M7 SLV"	4 264,00 Kč	111 – 120 m/s	Ver. 3	Plast	Černá-Šedá	401 – 500 mm	Plast
